brand,model,year,body,price,car_mileage,fuel,power,transmission
19,546,2007.0,10,17299.0,199.0,2,4.8807182072852875,1
19,450,2008.0,10,12000.0,137.0,2,4.0,1
21,351,2006.0,10,9800.0,303.0,0,3.0,1
0,808,2015.0,10,18400.0,125.0,2,2.0,1
14,754,2016.0,10,17500.0,29.0,0,2.0,1
36,267,2007.0,10,11200.0,153.0,1,2.0,1
8,531,2007.0,10,2699.0,200.0,1,2.0,2
17,690,2012.0,10,9999.0,100.0,2,2.0,1
21,351,2011.0,10,19999.0,158.0,2,4.0,1
36,267,2013.0,10,17000.0,84.0,2,2.0,1
14,754,2010.0,10,11900.0,190.0,2,2.0,1
37,495,2014.0,10,11850.0,106.0,2,2.0,1
36,267,2018.0,10,23500.0,34.0,2,2.0,1
37,495,2015.0,10,11999.0,77.0,2,2.0,1
1,183,2013.0,10,17500.0,99.0,2,1.0,1
29,404,2014.0,10,9700.0,158.0,0,2.0,2
20,149,2003.0,10,5200.0,337.0,2,2.0,2
21,351,1995.0,10,3900.0,400.0,0,3.0,2
37,629,2013.0,10,12900.0,85.0,2,2.0,1
21,86,1992.0,10,4200.0,400.0,1,3.0,1
21,703,1996.0,10,6500.0,296.0,1,4.8807182072852875,1
36,267,2015.0,10,18999.0,90.0,1,2.0,1
15,655,2018.0,10,25600.0,19.0,2,3.0,1
1,186,2002.0,10,4799.0,236.0,1,2.0,1
23,528,2006.0,10,5850.0,148.0,2,2.0,2
21,351,2007.0,10,13200.0,227.0,0,2.0,1
37,629,2014.0,10,12500.0,147.0,2,2.0,1
14,363,2018.0,10,16800.0,21.0,2,2.0,1
13,191,2013.0,10,16750.0,47.0,2,2.0,1
4,224,2007.0,10,5450.0,114.0,2,2.0,2
40,531,2014.0,10,5550.0,39.0,0,2.0,2
36,267,2012.0,10,17000.0,114.0,1,2.0,1
4,562,2014.0,10,14000.0,95.0,2,3.0,1
36,315,2016.0,10,17600.0,35.0,2,2.0,1
37,629,2015.0,10,13400.0,64.0,2,2.0,1
20,149,2010.0,10,9800.0,168.0,0,2.0,2
37,629,2013.0,10,11999.0,85.0,2,2.0,1
30,314,2008.0,10,7000.0,160.0,1,2.0,2
6,248,2017.0,10,10500.0,24.0,2,1.0,2
17,283,2008.0,10,6300.0,118.0,1,2.0,2
37,629,2012.0,10,10800.0,173.0,2,2.0,4
17,618,2013.0,10,13800.0,46.0,2,2.0,1
37,280,2012.0,10,13500.0,153.0,2,2.0,1
8,531,2005.0,10,3000.0,235.0,1,2.0,2
17,560,2009.0,10,7600.0,190.0,0,2.0,2
26,434,2015.0,10,42000.0,40.0,2,3.0,1
39,46,1991.30141207372,10,1700.0,9999.0,1,1.0,2
36,267,2007.0,10,10600.0,240.0,1,4.0,1
36,221,2015.0,10,21500.0,66.0,0,2.0,1
25,839,2003.0,10,5499.0,310.0,1,2.0,4
8,531,2007.0,10,3899.0,149.0,2,2.0,2
36,267,2010.0,10,11900.0,131.0,1,2.0,1
37,629,2013.0,10,12300.0,130.0,2,2.0,1
1,184,2017.0,10,29900.0,82.0,0,2.0,1
33,480,2003.0,10,4300.0,235.0,0,2.0,1
37,638,2012.0,10,7800.0,110.0,0,2.0,2
1,167,1992.0,10,3450.0,350.0,2,2.0,3
4,224,2007.0,10,5300.0,118.0,1,2.0,1
10,626,2011.0,10,4999.0,166.0,0,1.0,2
14,754,2016.0,10,13800.0,84.0,2,2.0,1
1,186,2005.0,10,8650.0,320.0,0,3.0,1
11,420,2016.0,10,17500.0,43.0,2,2.0,1
37,629,2018.0,10,19300.0,43.0,2,2.0,1
23,528,2008.0,10,5700.0,240.0,1,2.0,2
12,591,2008.0,10,2400.0,157.0,2,2.0,2
17,618,2012.0,10,11500.0,100.0,2,2.0,1
25,484,2014.0,10,13999.0,160.0,0,2.0,2
4,330,2011.0,10,8500.0,126.0,0,2.0,2
31,773,2018.0,10,22500.0,68.0,2,2.0,2
14,190,2008.0,10,6200.0,130.0,0,2.0,2
31,773,2014.0,10,12100.0,199.0,0,2.0,2
14,363,1996.0,10,3000.0,4.0,1,2.0,2
37,239,2003.0,10,5400.0,195.0,2,2.0,2
14,190,2011.0,10,7400.0,138.0,1,1.0,2
27,151,2007.0,10,9385.0,292.0,0,2.0,2
20,152,1996.0,10,3400.0,300.0,1,2.0,2
13,293,2007.0,10,6600.0,143.0,2,2.0,1
23,528,2008.0,10,6700.0,245.0,2,2.0,2
1,184,2018.0,10,31300.0,2.0,2,2.0,1
39,50,2005.0,10,2412.0,153.0,2,2.0,2
37,629,2008.0,10,7999.0,125.0,2,2.0,1
37,629,1992.0,10,1600.0,1.0,2,2.0,2
2,165,2006.0,10,8800.0,164.0,0,2.0,1
11,420,2015.0,10,13500.0,55.0,2,2.0,1
1,187,2014.0,10,28900.0,92.0,2,3.0,1
4,562,2016.0,10,17800.0,65.0,0,2.0,4
4,330,2016.0,10,10200.0,38.0,2,1.0,1
39,65,2012.0,10,5600.0,70.0,2,2.0,2
19,488,2008.0,10,11500.0,100.0,2,2.0,1
33,536,2008.0,10,8700.0,76.0,2,2.0,1
31,613,2002.0,10,5500.0,200.0,0,2.0,3
20,85,2016.0,10,15690.0,91.0,2,2.0,1
2,142,2013.0,10,16500.0,195.0,2,2.0,1
2,97,2000.0,10,6500.0,146.0,1,2.0,2
14,754,2014.0,10,10499.0,138.0,2,2.0,1
37,629,2015.0,10,14400.0,85.0,2,2.0,1
36,267,2011.0,10,14500.0,87.0,2,2.0,1
7,545,2007.0,10,4600.0,141.0,2,1.0,2
2,166,2017.0,10,49750.707824963494,21.0,2,4.8807182072852875,1
11,399,2014.0,10,8600.0,96.0,2,2.0,1
1,183,2016.0,10,21000.0,49.0,2,2.0,1
24,569,2004.0,10,7000.0,189.0,1,2.0,1
1,186,2016.0,10,35000.0,11.0,0,2.0,1
20,152,1998.0,10,3600.0,412.0,1,2.0,2
39,46,1991.30141207372,10,2500.0,8882.0,1,1.0,3
2,139,2012.0,10,19000.0,136.0,2,2.0,4
4,224,2008.0,10,5400.0,195.0,2,2.0,2
21,703,2014.0,10,49750.707824963494,99.0,2,4.8807182072852875,1
20,149,2018.0,10,24200.0,45.0,0,2.0,1
36,267,2013.0,10,14800.0,112.0,0,2.0,1
14,754,2011.0,10,11500.0,150.0,2,2.0,4
2,160,2001.0,10,8500.0,215.0,0,3.0,1
23,528,2008.0,10,8200.0,118.0,1,2.0,1
37,495,2015.0,10,11500.0,55.0,2,2.0,1
20,85,2018.0,10,15800.0,42.0,2,2.0,1
28,625,2012.0,10,44900.0,78.0,2,4.8807182072852875,1
37,495,2007.0,10,6200.0,165.0,2,2.0,2
13,292,2006.0,10,5850.0,200.0,2,2.0,1
36,267,2014.0,10,16100.0,41.0,2,2.0,1
8,531,2008.0,10,2700.0,158.0,1,1.0,2
39,46,1991.30141207372,10,1850.0,116.0,2,2.0,2
19,373,2012.0,10,19000.0,150.0,0,2.0,1
8,733,2003.0,10,2800.0,254.0,2,1.0,2
39,47,1998.0,10,1200.0,87.0,1,2.0,2
1,184,2002.0,10,6400.0,190.0,2,2.0,2
11,420,2016.0,10,14000.0,87.0,1,2.0,1
17,618,2013.0,10,10999.0,80.0,2,2.0,1
21,703,2008.0,10,17300.0,167.0,2,4.8807182072852875,1
11,586,2011.0,10,9999.0,170.0,0,2.0,3
4,224,2008.0,10,5150.0,191.0,1,2.0,2
13,293,2016.0,10,14500.0,39.0,2,2.0,4
4,371,2008.0,10,7450.0,97.0,1,2.0,2
37,495,2014.0,10,11700.0,77.0,2,2.0,1
36,315,2016.0,10,13900.0,41.0,1,1.0,2
19,488,2009.0,10,12990.0,220.0,0,2.0,2
37,629,2011.0,10,11000.0,170.0,2,2.0,1
37,495,2012.0,10,8000.0,160.0,2,2.0,1
39,50,2009.0,10,2600.0,239.0,2,2.0,2
36,267,2007.0,10,8950.0,193.0,1,2.0,2
24,569,2003.0,10,7200.0,172.0,1,4.0,1
19,373,2008.0,10,13200.0,212.0,1,4.0,1
21,351,1997.0,10,6400.0,250.0,2,3.0,1
8,531,2010.0,10,4600.0,74.0,1,2.0,2
40,10,2006.0,10,1800.0,58.0,2,1.0,2
17,618,2015.0,10,12600.0,36.0,1,2.0,1
39,48,1991.30141207372,10,2000.0,1.0,2,2.0,2
13,191,2006.0,10,9200.0,183.0,2,2.0,1
17,618,2015.0,10,12900.0,60.0,2,2.0,1
1,186,1998.0,10,5950.0,270.0,0,2.0,2
23,528,2010.0,10,9200.0,150.0,1,2.0,1
36,223,2004.0,10,7000.0,205.0,2,2.0,2
17,283,2015.0,10,13999.0,78.0,0,2.0,1
24,645,2006.0,10,5555.0,245.0,2,2.0,2
13,191,2018.0,10,26300.0,22.0,2,2.0,1
20,149,2015.0,10,20200.0,47.0,0,2.0,4
1,184,2012.0,10,18500.0,152.0,2,2.0,1
37,638,2018.0,10,16300.0,17.0,2,1.0,4
14,754,2013.0,10,11500.0,78.0,2,2.0,1
39,50,2009.0,10,2700.0,181.0,1,2.0,2
21,351,2002.0,10,10500.0,298.0,0,3.0,1
4,379,2005.0,10,4300.0,186.0,1,2.0,2
21,351,1995.0,10,4700.0,2700.0,0,3.0,1
2,139,1991.30141207372,10,4200.0,347.0,2,2.0,3
39,65,2012.0,10,5550.0,72.0,2,2.0,2
2,470,2015.0,10,20000.0,49.0,0,2.0,3
2,141,2005.0,10,7999.0,280.0,0,2.0,2
14,754,2014.0,10,17500.0,79.0,2,2.0,1
17,504,2012.0,10,9900.0,87.0,0,2.0,1
1,184,2006.0,10,8900.0,179.0,0,3.0,1
29,545,2013.0,10,3700.0,50.0,1,1.0,2
39,58,2003.0,10,2400.0,198.0,2,2.0,3
37,629,2012.0,10,12200.0,77.0,2,2.0,1
14,754,2008.0,10,7500.0,151.0,0,2.0,1
35,582,2018.0,10,43900.0,8.0,0,2.0,1
36,647,2018.0,10,25800.0,34.0,0,2.0,1
17,618,2015.0,10,13900.0,48.0,2,2.0,1
31,613,2012.0,10,11250.0,105.0,2,2.0,2
21,246,2010.0,10,13499.0,261.0,0,2.0,1
21,703,2008.0,10,18899.0,170.0,1,4.8807182072852875,1
36,223,2005.0,10,7500.0,210.0,0,2.0,2
14,190,2007.0,10,5900.0,109.0,2,1.0,2
4,330,2010.0,10,9000.0,115.0,2,2.0,1
14,754,2013.0,10,11800.0,50.0,0,2.0,1
35,582,2018.0,10,37500.0,10.0,0,2.0,1
37,629,2005.0,10,7800.0,171.0,2,2.0,1
26,93,2008.0,10,7400.0,16.0,2,2.0,2
13,293,2017.0,10,14300.0,44.0,2,2.0,1
37,638,2017.0,10,14350.0,31.0,2,1.0,1
39,51,2007.0,10,3200.0,145.0,2,2.0,2
31,773,2016.0,10,25100.0,99.0,2,2.0,1
36,223,2011.0,10,12600.0,118.0,2,2.0,1
37,633,2006.0,10,12000.0,140.0,2,4.0,1
36,267,2007.0,10,11500.0,140.0,2,4.0,1
27,137,2013.0,10,15400.0,84.0,0,2.0,4
30,381,2009.0,10,8450.0,193.0,0,2.0,2
20,149,2014.0,10,16900.0,110.0,2,2.0,1
21,703,2012.0,10,33500.0,101.0,2,4.8807182072852875,4
25,615,1996.0,10,4800.0,206.0,1,2.0,1
35,582,2018.0,10,39000.0,21.0,0,2.0,3
21,703,2017.0,10,49750.707824963494,40.0,0,3.0,4
27,120,2006.0,10,6200.0,157.0,1,2.0,4
12,294,2013.0,10,3750.0,64.0,2,2.0,2
37,629,2001.0,10,5300.0,224.0,0,2.0,1
2,99,2009.0,10,12300.0,178.0,0,2.0,1
8,531,2007.0,10,3350.0,138.0,1,2.0,2
31,613,2012.0,10,9950.0,184.0,0,2.0,2
2,162,2009.0,10,18500.0,140.0,2,3.0,1
19,450,2013.0,10,26000.0,78.0,2,4.0,1
37,495,2012.0,10,10600.0,163.0,0,2.0,1
13,191,2015.0,10,13500.0,30.0,2,2.0,2
37,629,2012.0,10,12300.0,132.0,2,2.0,1
21,351,2018.0,10,46900.0,62.0,0,2.0,1
2,145,2012.0,10,14900.0,131.0,2,3.0,1
36,315,2008.0,10,8250.0,146.0,1,2.0,1
11,420,2018.0,10,19700.0,30.0,0,2.0,1
23,528,2007.0,10,8299.0,166.0,1,2.0,3
11,420,2013.0,10,11500.0,125.0,2,2.0,1
36,223,2003.0,10,6999.0,206.0,2,2.0,1
37,495,2012.0,10,8800.0,159.0,2,1.0,2
4,224,2008.0,10,5398.0,173.0,1,2.0,2
37,629,2017.0,10,20500.0,16.0,2,2.0,1
31,613,2011.0,10,9300.0,220.0,0,2.0,2
37,629,2012.0,10,11599.0,211.0,2,2.0,1
21,351,2005.0,10,9000.0,311.0,0,2.0,1
20,85,2013.0,10,9700.0,150.0,2,2.0,1
36,315,2008.0,10,7900.0,178.0,0,2.0,3
36,267,2014.0,10,18950.0,130.0,1,2.0,1
2,105,2016.0,10,19400.0,65.0,2,2.0,4
23,528,2015.0,10,11100.0,75.0,2,2.0,1
37,239,2003.0,10,4900.0,306.0,2,2.0,2
11,586,2006.0,10,6295.0,220.0,1,2.0,2
14,754,2015.0,10,13400.0,61.0,2,2.0,1
14,754,2006.0,10,6500.0,212.0,1,2.0,2
20,85,2013.0,10,11950.0,78.0,2,2.0,1
4,371,2009.0,10,6450.0,154.0,1,2.0,2
1,184,2001.0,10,6200.0,266.0,0,2.0,2
21,246,2016.0,10,32999.0,49.0,0,2.0,1
37,629,2002.0,10,5150.0,298.0,2,2.0,2
12,294,2007.0,10,3000.0,121.0,2,2.0,2
20,85,2017.0,10,13200.0,33.0,2,2.0,1
14,363,2016.0,10,13200.0,37.0,2,2.0,1
37,629,2013.0,10,13500.0,230.0,0,2.0,2
8,604,2011.0,10,3499.0,146.0,0,2.0,3
14,190,2017.0,10,12999.0,49.0,2,2.0,1
21,246,1994.0,10,3500.0,409.0,1,2.0,2
14,190,2012.0,10,8577.0,75.0,2,1.0,1
2,141,2005.0,10,10400.0,272.0,2,2.0,1
14,363,2011.0,10,10900.0,79.0,2,2.0,1
14,754,2007.0,10,6999.0,215.0,1,2.0,2
37,629,2017.0,10,23850.0,167.0,0,2.0,1
37,629,2015.0,10,13900.0,92.0,2,2.0,1
2,144,2019.0,10,46500.0,14.0,2,2.0,4
4,371,2007.0,10,6950.0,64.0,1,2.0,1
27,137,2012.0,10,12399.0,222.0,0,2.0,1
19,373,2008.0,10,11900.0,230.0,1,4.0,1
37,629,2012.0,10,15000.0,139.0,0,2.0,1
1,186,1998.0,10,6000.0,399.0,1,2.0,2
20,874,1993.0,10,3400.0,325.0,1,2.0,2
37,495,2017.0,10,12900.0,39.0,2,1.0,1
31,773,2007.0,10,6500.0,186.0,0,2.0,2
8,604,2011.0,10,3400.0,135.0,1,2.0,2
8,609,2003.0,10,2500.0,230.0,2,2.0,2
20,149,2013.0,10,15000.0,125.0,2,2.0,1
21,351,2005.0,10,10500.0,200.0,1,2.0,4
1,186,2016.0,10,43950.0,139.0,0,3.0,1
37,629,2015.0,10,13900.0,61.0,0,2.0,1
14,754,2015.0,10,12990.0,68.0,2,2.0,3
40,848,2012.0,10,5999.0,125.0,1,2.0,2
36,223,2010.0,10,10900.0,200.0,0,2.0,1
37,629,2005.0,10,6500.0,165.0,2,2.0,2
11,407,2018.0,10,11500.0,25.0,0,2.0,1
37,629,2008.0,10,7800.0,100.0,2,2.0,1
14,754,2017.0,10,15800.0,79.0,2,2.0,1
37,495,2013.0,10,10999.0,65.0,2,2.0,1
8,531,2006.0,10,3200.0,212.0,1,2.0,2
8,531,2002.0,10,3500.0,231.0,2,2.0,2
24,202,2016.0,10,13200.0,46.0,2,2.0,3
39,58,2011.0,10,3550.0,127.0,1,2.0,2
37,629,2013.0,10,11900.0,99.0,2,2.0,1
14,754,2012.0,10,8500.0,230.0,0,2.0,1
14,754,2012.0,10,9200.0,149.0,2,2.0,1
36,315,2015.0,10,11700.0,67.0,0,2.0,2
17,690,2013.0,10,11200.0,5.0,2,1.0,1
1,187,2018.0,10,49750.707824963494,12.0,2,3.0,1
36,267,2013.0,10,9400.0,93.0,1,2.0,1
29,404,2013.0,10,7949.0,109.0,0,2.0,2
4,224,2012.0,10,6700.0,170.0,1,1.0,3
24,200,2008.0,10,5999.0,143.0,2,2.0,2
4,525,2005.0,10,4150.0,301.0,1,2.0,2
37,495,2007.0,10,7200.0,110.0,2,2.0,2
23,528,2007.0,10,5499.0,135.0,2,2.0,2
24,804,2007.0,10,6900.0,98.0,2,2.0,1
36,883,2007.0,10,7200.0,108.0,2,1.0,1
13,293,2014.0,10,11200.0,85.0,2,2.0,2
39,65,2013.0,10,5700.0,85.0,1,2.0,2
23,528,2006.0,10,6500.0,216.0,1,2.0,2
20,874,1995.0,10,2900.0,1.0,0,2.0,2
14,190,2009.0,10,5800.0,133.0,2,1.0,2
19,488,2016.0,10,23500.0,38.0,2,2.0,1
37,495,2013.0,10,9500.0,123.0,2,2.0,1
2,162,2003.0,10,7900.0,210.0,0,4.0,1
2,144,2000.0,10,6200.0,319.0,0,3.0,4
36,267,2014.0,10,19900.0,197.0,2,2.0,1
6,257,2013.0,10,8100.0,237.0,0,2.0,1
11,420,2014.0,10,10800.0,180.0,2,2.0,1
4,525,2005.0,10,5400.0,190.0,1,2.0,2
40,733,2013.0,10,4800.0,7.0,2,1.0,2
4,525,2005.0,10,6300.0,88.0,2,2.0,2
25,484,2010.0,10,11400.0,235.0,0,2.0,1
17,283,2007.0,10,6250.0,143.0,1,2.0,2
37,638,1997.0,10,3200.0,225.0,1,1.0,2
37,495,2012.0,10,10400.0,107.0,2,2.0,1
37,495,2015.0,10,9700.0,49.0,2,2.0,1
36,315,2010.0,10,8400.0,120.0,2,2.0,2
31,613,2014.0,10,12999.0,199.0,0,2.0,2
1,167,1991.30141207372,10,3800.0,200.0,0,2.0,2
14,754,2008.0,10,8700.0,242.0,1,2.0,4
39,39,1991.30141207372,10,1200.0,65.0,0,2.0,2
1,186,1997.0,10,6000.0,485.0,0,2.0,2
26,875,2009.0,10,13900.0,61.0,2,3.0,4
1,167,1991.30141207372,10,1750.0,500.0,1,2.0,2
1,188,2008.0,10,18000.0,185.0,0,3.0,4
27,628,2010.0,10,6700.0,187.0,0,2.0,2
17,283,2011.0,10,11700.0,78.0,1,2.0,1
36,267,2006.0,10,9999.0,164.0,2,4.0,1
37,629,2016.0,10,15900.0,52.0,2,2.0,1
21,351,2010.0,10,17700.0,95.0,0,2.0,1
21,351,2004.0,10,8999.0,342.0,0,3.0,2
20,149,2016.0,10,21900.0,84.0,0,2.0,1
11,420,2013.0,10,10900.0,163.0,2,2.0,1
37,638,2016.0,10,11600.0,81.0,0,2.0,1
37,495,2006.0,10,7600.0,200.0,0,2.0,2
27,137,2012.0,10,10999.0,280.0,0,2.0,1
13,191,2015.0,10,13900.0,44.0,2,2.0,1
11,586,1994.0,10,2200.0,300.0,2,2.0,2
23,427,1997.0,10,5000.0,380.0,1,2.0,2
2,145,2014.0,10,34000.0,61.0,0,3.0,1
7,545,2005.0,10,4500.0,123.0,2,1.0,2
20,149,2008.0,10,9300.0,136.0,1,2.0,1
11,407,2017.0,10,10850.0,13.0,2,2.0,1
37,629,2010.0,10,12700.0,160.0,0,2.0,1
4,224,2007.0,10,3400.0,280.0,1,2.0,2
24,792,2008.0,10,9200.0,240.0,2,2.0,3
36,267,2015.0,10,15900.0,149.0,1,2.0,4
2,115,2017.0,10,32000.0,39.0,2,2.0,1
36,267,2008.0,10,12800.0,170.0,2,4.0,1
11,407,2008.0,10,7700.0,157.0,0,2.0,2
21,703,2015.0,10,49750.707824963494,36.0,0,3.0,1
11,407,2016.0,10,10000.0,98.0,2,2.0,1
13,191,2008.0,10,10900.0,177.0,2,2.0,1
14,754,2015.0,10,17900.0,25.0,0,2.0,1
1,186,2011.0,10,16900.0,143.0,2,3.0,1
13,293,2011.0,10,9900.0,148.0,2,2.0,2
39,39,1991.30141207372,10,1450.0,20.0,0,2.0,2
2,139,2012.0,10,15000.0,170.0,2,2.0,1
23,528,2008.0,10,6700.0,168.0,2,2.0,1
23,528,2007.0,10,7800.0,152.0,1,2.0,2
37,629,2013.0,10,12700.0,147.0,2,2.0,1
19,373,2015.0,10,21000.0,163.0,0,2.0,1
37,629,2007.0,10,9200.0,193.0,2,2.0,1
2,98,2004.0,10,7000.0,240.0,0,2.0,1
11,250,2010.0,10,7299.0,145.0,0,2.0,2
8,531,2007.0,10,3900.0,93.0,2,2.0,2
37,629,2012.0,10,13800.0,178.0,0,2.0,1
37,629,2016.0,10,19950.0,120.0,2,2.0,1
20,149,2011.0,10,10100.0,152.0,2,2.0,2
2,142,2010.0,10,16450.0,190.0,2,3.0,4
1,184,2010.0,10,13350.0,220.0,0,2.0,2
11,407,2015.0,10,9700.0,51.0,2,2.0,1
20,149,2010.0,10,13300.0,117.0,1,2.0,1
29,572,2017.0,10,14400.0,93.0,1,2.0,1
40,531,2008.0,10,3350.0,170.0,1,1.0,2
8,531,2007.0,10,3300.0,189.0,1,2.0,2
1,184,2013.0,10,13000.0,174.0,2,2.0,1
4,224,2007.0,10,5400.0,173.0,1,2.0,2
39,39,1991.30141207372,10,3700.0,66.0,1,1.0,2
11,420,2013.0,10,11700.0,122.0,2,2.0,1
37,629,2008.0,10,6900.0,200.0,2,2.0,1
21,703,1996.0,10,5900.0,400.0,0,3.0,1
25,213,2006.0,10,4300.0,176.0,2,1.0,2
24,200,2004.0,10,4400.0,282.0,1,2.0,2
35,582,2015.0,10,35400.0,89.0,0,2.0,3
39,51,2005.0,10,3050.0,240.0,1,2.0,2
13,191,2012.0,10,12900.0,144.0,2,2.0,1
37,629,2015.0,10,13799.0,56.0,2,2.0,1
2,99,2016.0,10,24500.0,21.0,2,2.0,1
8,531,2007.0,10,2699.0,240.0,1,2.0,2
2,98,2008.0,10,10500.0,230.0,0,2.0,2
20,149,2013.0,10,14500.0,134.0,2,2.0,1
14,190,2012.0,10,8100.0,120.0,1,1.0,1
20,149,2004.0,10,5700.0,203.0,2,2.0,2
4,525,2008.0,10,5500.0,132.0,2,2.0,2
37,495,2017.0,10,13200.0,32.0,2,1.0,1
4,525,2006.0,10,5400.0,200.0,2,2.0,2
20,149,2014.0,10,13300.0,105.0,2,2.0,1
36,267,2017.0,10,22500.0,22.0,2,2.0,1
15,655,2017.0,10,22000.0,24.0,2,3.0,1
23,528,2007.0,10,5200.0,157.0,1,2.0,1
2,160,2016.0,10,49750.707824963494,50.0,0,3.0,1
11,407,2017.0,10,10900.0,26.0,2,2.0,1
13,191,2007.0,10,9999.0,126.0,2,2.0,1
27,120,2010.0,10,6900.0,240.0,0,2.0,2
37,629,2007.0,10,8250.0,194.0,0,2.0,2
14,363,2014.0,10,11700.0,62.0,2,2.0,1
39,58,2011.0,10,4100.0,93.0,2,2.0,2
39,51,2007.0,10,3200.0,102.0,2,2.0,2
1,167,1994.0,10,4650.0,120.0,2,2.0,2
2,141,1995.0,10,8700.0,345.0,2,2.0,2
37,495,2008.0,10,6250.0,207.0,2,1.0,2
20,149,2004.0,10,5700.0,303.0,1,2.0,1
13,191,2007.0,10,9500.0,143.0,2,2.0,1
31,393,2006.0,10,5600.0,93.0,2,1.0,2
17,618,2012.0,10,11700.0,240.0,0,2.0,1
25,839,2008.0,10,6800.0,250.0,0,2.0,2
14,190,2008.0,10,5500.0,167.0,2,2.0,2
21,246,2000.0,10,5200.0,240.0,2,2.0,2
21,351,2006.0,10,11999.0,156.0,0,2.0,1
11,420,2015.0,10,13999.0,55.0,0,2.0,1
37,495,2015.0,10,14300.0,84.0,2,2.0,1
14,754,2015.0,10,12200.0,73.0,2,2.0,1
11,420,2014.0,10,15300.0,107.0,2,2.0,1
14,754,2019.0,10,34000.0,2.0,2,2.0,1
4,224,2008.0,10,6999.0,25.0,1,2.0,2
36,223,2010.0,10,10700.0,103.0,1,2.0,3
37,629,2016.0,10,14600.0,53.0,2,2.0,1
37,629,2016.0,10,13500.0,32.0,2,2.0,1
14,754,2014.0,10,12300.0,137.0,2,2.0,1
31,613,2009.0,10,7600.0,200.0,2,2.0,2
13,293,2008.0,10,8200.0,142.0,2,2.0,1
2,141,2010.0,10,14990.0,121.0,2,2.0,4
20,85,2007.0,10,7699.0,163.0,1,2.0,1
21,703,2011.0,10,21700.0,132.0,2,4.0,1
21,351,2013.0,10,19900.0,172.0,0,2.0,1
14,754,2014.0,10,14200.0,53.0,2,2.0,1
25,213,2004.0,10,4900.0,272.0,1,2.0,2
1,184,2013.0,10,14300.0,114.0,2,2.0,1
1,2,1991.30141207372,10,2400.0,290.0,2,2.0,2
37,629,1991.30141207372,10,2600.0,285.0,1,2.0,2
14,754,2015.0,10,12600.0,97.0,2,2.0,1
29,302,2003.0,10,3999.0,158.0,2,1.0,1
14,754,2011.0,10,10400.0,156.0,1,2.0,2
39,51,2001.0,10,3099.0,139.0,2,2.0,2
36,267,2007.0,10,11200.0,157.0,1,2.0,1
29,572,2007.0,10,5650.0,137.0,2,2.0,2
8,531,2004.0,10,3450.0,230.0,1,2.0,3
14,754,2005.0,10,6400.0,225.0,1,2.0,2
37,495,2013.0,10,8700.0,177.0,2,2.0,2
36,267,2018.0,10,32000.0,10.0,2,2.0,1
35,582,2013.0,10,29900.0,223.0,0,2.0,1
