brand,model,year,body,price,car_mileage,fuel,power,transmission
37,495,2001.0,10,5400.0,250.0,1,2.0,2
1,186,2012.0,10,17550.0,136.0,2,3.0,1
2,97,2001.0,10,4650.0,288.0,1,2.0,2
29,545,2010.0,10,3800.0,130.0,0,2.0,2
24,804,2011.0,10,8000.0,147.0,1,2.0,2
36,267,2010.0,10,15800.0,140.0,2,4.0,1
37,495,2014.0,10,12999.0,78.0,0,2.0,2
19,373,2007.0,10,13500.0,170.0,1,4.0,1
25,839,2004.0,10,4999.0,230.0,1,2.0,1
40,848,2013.0,10,5100.0,67.0,1,2.0,2
31,613,2004.0,10,5149.0,130.0,2,1.0,2
37,495,2014.0,10,12600.0,162.0,2,2.0,1
2,98,2007.0,10,8500.0,209.0,2,2.0,2
31,773,2013.0,10,15700.0,158.0,0,2.0,4
37,629,1998.0,10,3850.0,485.0,0,2.0,2
17,283,2008.0,10,6699.0,110.0,1,2.0,2
1,186,1999.0,10,6000.0,206.0,2,2.0,2
11,420,2008.0,10,5999.0,135.0,2,1.0,2
21,351,2001.0,10,4300.0,400.0,0,3.0,1
13,191,2008.0,10,9500.0,215.0,1,2.0,1
37,495,2015.0,10,12300.0,93.0,2,2.0,2
37,629,2011.0,10,13900.0,184.0,0,2.0,1
25,213,2005.0,10,5700.0,106.0,2,1.0,2
29,724,2014.0,10,9950.0,132.0,0,2.0,2
36,315,2016.0,10,12500.0,100.0,2,2.0,1
14,754,2014.0,10,12200.0,38.0,2,2.0,1
36,267,2008.0,10,12300.0,159.0,1,2.0,1
23,528,2004.0,10,21000.0,1.0,0,2.0,3
1,167,1991.30141207372,10,2100.0,350.0,0,2.0,2
20,149,2010.0,10,9850.0,174.0,0,2.0,2
29,302,2005.0,10,5200.0,145.0,1,1.0,2
39,51,2002.0,10,2900.0,142.0,2,2.0,2
24,645,1996.0,10,3000.0,276.0,2,2.0,2
11,586,2013.0,10,8999.0,189.0,0,2.0,3
8,531,2005.0,10,3300.0,256.0,1,2.0,2
2,99,2016.0,10,18700.0,56.0,2,2.0,1
20,149,2015.0,10,17900.0,64.0,2,2.0,1
21,703,2013.0,10,32999.0,180.0,2,4.8807182072852875,1
14,754,2016.0,10,13600.0,58.0,2,2.0,1
37,629,2012.0,10,11950.0,154.0,2,2.0,1
39,50,2008.0,10,3300.0,37.0,2,2.0,2
15,554,2008.0,10,14700.0,196.0,1,4.0,1
2,141,2001.0,10,6200.0,370.0,0,2.0,2
1,186,2001.0,10,5299.0,288.0,0,2.0,1
14,754,2007.0,10,7400.0,200.0,0,2.0,1
36,267,2008.0,10,13300.0,135.0,1,4.0,4
36,267,2015.0,10,17800.0,96.0,2,2.0,1
35,582,2018.0,10,46000.0,12.0,0,2.0,1
2,99,2000.0,10,4600.0,360.0,0,2.0,2
31,773,2005.0,10,6600.0,320.0,0,2.0,4
14,190,2006.0,10,5399.0,161.0,1,1.0,2
36,315,2010.0,10,10033.0,178.0,2,2.0,2
31,773,2007.0,10,7500.0,226.0,1,2.0,2
13,483,2018.0,10,24200.0,7.0,2,2.0,1
14,363,2012.0,10,10300.0,115.0,1,2.0,1
2,162,2005.0,10,9700.0,353.0,1,4.0,1
14,446,2014.0,10,15300.0,117.0,1,3.0,1
11,420,2014.0,10,13900.0,115.0,2,2.0,1
23,528,2015.0,10,10777.0,67.0,2,2.0,1
21,351,2017.0,10,49750.707824963494,72.0,0,2.0,1
2,105,2014.0,10,18300.0,99.0,2,2.0,1
36,267,2009.0,10,12100.0,250.0,2,4.0,1
21,351,2018.0,10,46900.0,65.0,0,2.0,1
17,505,2016.0,10,27800.0,49.0,2,3.0,1
17,618,2014.0,10,9600.0,150.0,0,2.0,1
21,703,2010.0,10,19500.0,218.0,0,3.0,1
26,164,2000.0,10,4800.0,313.0,2,2.0,3
21,351,2003.0,10,7999.0,288.0,1,3.0,4
2,145,2008.0,10,11500.0,163.0,0,2.0,1
37,629,2018.0,10,34000.0,25.0,2,2.0,1
4,224,2008.0,10,4900.0,151.0,1,2.0,2
4,224,2007.0,10,4900.0,167.0,1,2.0,2
2,161,2000.0,10,5500.0,340.0,2,4.0,4
36,315,2016.0,10,15500.0,30.0,2,2.0,2
21,703,2012.0,10,31500.0,118.0,2,4.8807182072852875,1
36,267,2009.0,10,13400.0,138.0,1,4.0,1
30,314,2008.0,10,5300.0,213.0,2,2.0,2
37,629,2012.0,10,12200.0,120.0,2,2.0,1
19,373,2007.0,10,12800.0,153.0,1,4.0,1
2,101,1999.0,10,6490.0,253.0,1,2.0,1
40,848,2013.0,10,4599.0,150.0,2,2.0,2
13,191,2008.0,10,12900.0,80.0,2,2.0,1
31,613,1999.0,10,4600.0,230.0,2,2.0,2
36,267,2004.0,10,7400.0,249.0,1,2.0,1
8,531,2007.0,10,2999.0,195.0,1,1.0,2
2,142,2014.0,10,20800.0,105.0,2,2.0,1
4,371,2007.0,10,6800.0,201.0,1,2.0,2
12,576,2008.0,10,4500.0,72.0,2,2.0,2
20,85,2012.0,10,8400.0,150.0,2,2.0,2
36,315,2017.0,10,19356.0,75.0,2,2.0,1
1,186,2014.0,10,23800.0,74.0,2,3.0,1
19,373,2017.0,10,35900.0,48.0,2,2.0,1
11,420,2015.0,10,12200.0,62.0,2,2.0,1
38,835,2016.0,10,30900.0,38.0,0,2.0,1
37,629,2012.0,10,11700.0,128.0,2,2.0,1
11,420,2016.0,10,13700.0,61.0,2,2.0,1
14,754,2017.0,10,14800.0,28.0,2,2.0,1
2,162,2012.0,10,21000.0,75.0,2,3.0,1
21,703,2013.0,10,49750.707824963494,45.0,2,4.8807182072852875,1
14,363,2014.0,10,12400.0,55.0,2,2.0,1
1,186,1998.0,10,4555.0,300.0,2,2.0,2
35,582,2013.0,10,28500.0,170.0,0,2.0,3
36,315,2005.0,10,6300.0,163.0,2,2.0,2
2,144,2018.0,10,39999.0,2.0,2,2.0,1
25,507,1991.30141207372,10,2500.0,50.0,2,1.0,2
23,528,2004.0,10,3300.0,197.0,1,2.0,1
36,315,2017.0,10,13400.0,55.0,1,1.0,2
29,545,2013.0,10,7499.0,142.0,0,2.0,2
36,267,2015.0,10,19000.0,90.0,1,2.0,1
31,773,2015.0,10,14200.0,80.0,2,2.0,2
4,479,2014.0,10,16800.0,47.0,2,2.0,1
11,407,2015.0,10,11350.0,79.0,2,2.0,1
33,536,2013.0,10,11000.0,81.0,2,2.0,3
4,525,2007.0,10,5800.0,210.0,1,2.0,2
11,420,2016.0,10,12750.0,59.0,2,2.0,1
25,615,1998.0,10,2500.0,200.0,1,2.0,2
2,98,2007.0,10,8000.0,180.0,2,2.0,1
17,690,2012.0,10,9600.0,65.0,2,2.0,1
4,525,2015.0,10,6700.0,105.0,1,2.0,2
11,407,2017.0,10,9900.0,62.0,2,2.0,1
4,330,2013.0,10,8450.0,145.0,0,2.0,4
21,351,2010.0,10,15399.0,250.0,0,2.0,1
37,280,2011.0,10,11800.0,134.0,1,2.0,1
11,407,2001.0,10,4400.0,147.0,1,2.0,1
23,528,2008.0,10,7999.0,98.0,1,2.0,1
20,149,2014.0,10,12799.0,49.0,2,2.0,1
1,188,2013.0,10,22500.0,79.0,2,4.0,1
21,351,2000.0,10,4900.0,340.0,0,3.0,1
11,420,2013.0,10,11500.0,147.0,2,2.0,1
29,545,2013.0,10,6600.0,129.0,1,2.0,2
39,51,2006.0,10,4200.0,47.0,2,2.0,2
11,586,2008.0,10,7500.0,195.0,1,2.0,1
14,754,2013.0,10,10750.0,100.0,2,2.0,4
37,629,2006.0,10,7777.0,228.0,2,2.0,2
33,536,2008.0,10,7799.0,209.0,2,2.0,1
1,2,1994.0,10,4600.0,315.0,1,4.0,2
37,629,2013.0,10,13500.0,200.0,0,2.0,1
36,315,2007.0,10,7950.0,146.0,1,2.0,1
20,85,2015.0,10,12700.0,48.0,2,2.0,1
2,139,1999.0,10,4900.0,290.0,2,2.0,2
40,531,2011.0,10,4300.0,169.0,1,2.0,3
2,105,2014.0,10,15700.0,86.0,2,2.0,1
31,613,2010.0,10,8499.0,225.0,0,2.0,2
23,528,2008.0,10,9000.0,78.0,2,2.0,3
21,351,2002.0,10,7999.0,300.0,1,3.0,4
36,267,2018.0,10,28728.0,19.0,2,2.0,1
29,532,2011.0,10,10900.0,110.0,1,2.0,1
37,629,2015.0,10,11300.0,94.0,2,2.0,1
13,293,2008.0,10,6599.0,208.0,0,1.0,1
23,528,2012.0,10,9800.0,105.0,1,2.0,1
36,315,2011.0,10,8700.0,146.0,2,1.0,2
37,495,2012.0,10,10500.0,104.0,2,1.0,1
23,528,2009.0,10,7950.0,172.0,1,2.0,1
13,191,2006.0,10,7800.0,287.0,2,2.0,4
14,190,2012.0,10,8350.0,146.0,1,1.0,1
37,811,2010.0,10,11300.0,255.0,0,2.0,2
11,420,2015.0,10,14499.0,50.0,2,2.0,1
11,407,2016.0,10,11500.0,58.0,2,2.0,1
31,773,2009.0,10,9200.0,200.0,2,2.0,2
19,450,2005.0,10,10900.0,125.0,2,3.0,1
20,149,2017.0,10,16000.0,80.0,2,2.0,1
40,10,2004.0,10,1600.0,35.0,2,1.0,2
39,46,1991.30141207372,10,1200.0,438.0,2,1.0,2
11,407,2005.0,10,4800.0,160.0,2,1.0,2
13,293,2007.0,10,7800.0,144.0,2,2.0,1
2,144,2015.0,10,29800.0,187.0,0,3.0,4
20,85,2015.0,10,11800.0,52.0,2,2.0,1
21,351,2007.0,10,10900.0,140.0,2,2.0,4
4,562,2017.0,10,16800.0,82.0,2,2.0,4
37,280,2008.0,10,10600.0,147.0,2,2.0,2
20,149,2015.0,10,17200.0,30.0,2,2.0,1
20,85,2007.0,10,6650.0,117.0,2,2.0,1
37,629,2010.0,10,11900.0,195.0,2,2.0,1
39,19,2006.0,10,3700.0,91.0,1,2.0,2
2,141,2014.0,10,26900.0,152.0,0,2.0,1
25,484,2012.0,10,10700.0,122.0,2,2.0,1
8,531,2008.0,10,3550.0,120.0,0,2.0,3
36,315,2005.0,10,6750.0,225.0,2,1.0,2
39,47,1991.30141207372,10,1600.0,150.0,1,1.0,2
36,223,2005.0,10,6999.0,176.0,0,2.0,2
14,190,2009.0,10,7300.0,79.0,1,2.0,2
24,792,2011.0,10,12600.0,143.0,1,4.0,3
14,754,2014.0,10,10950.0,109.0,2,2.0,1
19,465,2009.0,10,12599.0,207.0,0,2.0,1
14,754,2016.0,10,11900.0,57.0,2,2.0,1
21,246,2002.0,10,6000.0,240.0,1,3.0,1
21,246,2008.0,10,12300.0,155.0,1,2.0,1
12,294,2008.0,10,2150.0,151.0,2,2.0,2
37,638,2017.0,10,12000.0,32.0,2,1.0,2
1,186,2013.0,10,20600.0,100.0,2,3.0,1
14,754,2016.0,10,12100.0,116.0,2,2.0,1
23,528,2006.0,10,6700.0,132.0,2,2.0,1
37,629,2006.0,10,7500.0,215.0,0,2.0,2
8,432,2015.0,10,6700.0,100.0,1,2.0,2
36,315,2011.0,10,9200.0,97.0,1,2.0,2
31,613,2012.0,10,9300.0,163.0,2,2.0,1
11,420,2013.0,10,11500.0,130.0,0,2.0,1
24,792,2006.0,10,8400.0,169.0,1,2.0,1
31,773,2004.0,10,6800.0,200.0,2,2.0,2
21,246,2011.0,10,13900.0,132.0,2,3.0,1
17,666,2016.0,10,27500.0,49.0,2,3.0,1
29,302,2008.0,10,4300.0,247.0,2,1.0,2
23,528,2007.0,10,5999.0,186.0,1,2.0,2
21,703,2009.0,10,26700.0,168.0,2,4.8807182072852875,1
20,149,2004.0,10,4800.0,250.0,1,2.0,2
13,191,2017.0,10,21900.0,20.0,0,2.0,1
2,142,2013.0,10,22500.0,95.0,2,2.0,1
2,97,2001.0,10,4900.0,246.0,2,2.0,2
26,580,2013.0,10,16600.0,95.0,0,2.0,1
1,712,2010.0,10,20000.0,91.0,2,4.0,3
20,149,2014.0,10,10999.0,97.0,2,2.0,2
21,351,2015.0,10,28200.0,95.0,0,2.0,1
21,298,2013.0,10,18000.0,188.0,2,2.0,1
31,613,2015.0,10,10800.0,133.0,0,2.0,2
8,531,2007.0,10,3190.0,165.0,2,2.0,2
1,186,2011.0,10,12500.0,175.0,2,3.0,1
2,141,1991.30141207372,10,3949.0,345.0,0,2.0,2
1,186,2012.0,10,23000.0,204.0,0,2.0,3
39,50,2008.0,10,3500.0,131.0,1,2.0,2
8,733,2006.0,10,2600.0,200.0,1,1.0,2
31,773,2013.0,10,12500.0,162.0,1,2.0,4
4,224,2008.0,10,5299.0,151.0,2,1.0,2
23,528,2017.0,10,15400.0,25.0,2,2.0,4
37,629,2016.0,10,16000.0,13.0,2,2.0,1
11,420,2014.0,10,14800.0,165.0,0,2.0,3
37,629,2016.0,10,15700.0,97.0,2,2.0,1
15,655,2016.0,10,17900.0,45.0,2,2.0,1
9,222,2008.0,10,8700.0,175.0,1,2.0,1
37,638,2011.0,10,7700.0,160.0,1,2.0,2
40,531,2010.0,10,4700.0,78.0,2,2.0,2
8,604,2007.0,10,2100.0,190.0,1,2.0,2
1,188,2017.0,10,48999.0,65.0,0,3.0,1
26,245,2010.0,10,5450.0,46.0,1,2.0,2
37,629,2006.0,10,6800.0,203.0,2,2.0,2
21,351,2004.0,10,11200.0,240.0,0,2.0,4
4,224,2007.0,10,4999.0,110.0,0,2.0,2
19,373,2008.0,10,14000.0,170.0,1,4.0,1
37,629,2012.0,10,11500.0,170.0,1,2.0,1
29,532,2011.0,10,11799.0,178.0,0,2.0,1
37,629,2012.0,10,11300.0,147.0,2,2.0,2
37,629,2016.0,10,29900.0,49.0,0,2.0,1
1,186,2012.0,10,18500.0,110.0,2,3.0,1
11,420,2015.0,10,13200.0,123.0,2,2.0,1
11,407,2015.0,10,9750.0,107.0,2,2.0,1
12,367,2013.0,10,7000.0,68.0,1,2.0,2
2,144,2017.0,10,47500.0,50.0,2,2.0,1
31,679,2015.0,10,8499.0,184.0,2,1.0,2
14,190,2013.0,10,9400.0,111.0,2,1.0,1
4,224,2006.0,10,5150.0,101.0,1,1.0,2
36,267,2015.0,10,21400.0,65.0,2,2.0,1
14,754,2012.0,10,11700.0,76.0,2,2.0,1
37,629,2008.0,10,9000.0,180.0,2,2.0,1
21,703,2008.0,10,14200.0,182.0,1,4.8807182072852875,4
33,480,2006.0,10,6500.0,158.0,2,2.0,1
37,495,2016.0,10,12800.0,35.0,2,2.0,1
31,613,2006.0,10,4899.0,150.0,2,2.0,2
2,106,2002.0,10,7100.0,250.0,2,3.0,2
17,690,2012.0,10,10000.0,100.0,1,2.0,1
14,754,2009.0,10,8900.0,140.0,0,2.0,1
11,407,2015.0,10,9800.0,110.0,2,2.0,1
5,32,2015.0,10,11599.0,150.0,2,2.0,1
37,629,2013.0,10,13500.0,137.0,0,2.0,2
1,186,2010.0,10,14500.0,215.0,0,3.0,1
31,773,2013.0,10,14300.0,109.0,2,2.0,1
37,629,2012.0,10,11800.0,250.0,2,2.0,1
36,315,2010.0,10,10300.0,130.0,1,2.0,2
13,191,2007.0,10,7850.0,175.0,0,2.0,1
25,213,2003.0,10,4749.0,380.0,1,2.0,2
36,315,2010.0,10,9400.0,120.0,1,1.0,2
2,144,2017.0,10,47500.0,40.0,0,2.0,1
14,754,2013.0,10,12750.0,104.0,0,2.0,1
13,191,2000.0,10,4300.0,227.0,2,2.0,2
35,582,2018.0,10,41900.0,3.0,0,2.0,1
21,703,2003.0,10,7700.0,180.0,2,4.8807182072852875,1
36,267,2007.0,10,9800.0,362.0,0,2.0,1
14,190,2015.0,10,9600.0,58.0,2,1.0,2
29,572,2004.0,10,5000.0,212.0,1,1.0,2
37,629,2012.0,10,10199.0,180.0,1,2.0,1
1,183,2016.0,10,21700.0,12.0,2,2.0,3
13,191,2002.0,10,4200.0,365.0,1,2.0,2
36,267,2015.0,10,19300.0,85.0,1,2.0,1
31,613,2014.0,10,15000.0,114.0,0,2.0,2
2,141,1991.30141207372,10,4499.0,400.0,2,2.0,2
2,144,2004.0,10,9700.0,318.0,0,3.0,1
13,191,2007.0,10,10000.0,183.0,2,2.0,2
4,525,2008.0,10,6500.0,139.0,1,2.0,1
36,267,2017.0,10,21999.0,17.0,2,2.0,1
37,629,2012.0,10,12900.0,110.0,2,2.0,4
21,703,2009.0,10,16500.0,191.0,1,4.8807182072852875,1
2,165,2015.0,10,49750.707824963494,118.0,2,4.0,4
17,690,2012.0,10,8999.0,52.0,2,1.0,2
37,629,2013.0,10,13300.0,81.0,1,2.0,1
0,808,2015.0,10,18500.0,70.0,2,2.0,1
20,85,2013.0,10,12700.0,137.0,2,2.0,1
14,754,2012.0,10,9500.0,160.0,0,2.0,1
17,618,2016.0,10,14900.0,134.0,0,2.0,3
14,190,2008.0,10,5800.0,145.0,2,1.0,2
31,773,2016.0,10,23500.0,71.0,2,2.0,2
23,528,2005.0,10,7200.0,168.0,1,2.0,2
11,728,1991.30141207372,10,1850.0,264.0,1,2.0,2
37,629,2000.0,10,4900.0,274.0,2,2.0,2
37,629,2010.0,10,9300.0,174.0,2,2.0,1
8,531,2008.0,10,4200.0,98.0,2,2.0,2
33,480,2007.0,10,9500.0,160.0,2,2.0,2
13,293,2005.0,10,6000.0,234.0,0,2.0,1
4,371,2008.0,10,6200.0,150.0,1,2.0,2
36,315,2011.0,10,10979.0,107.0,2,1.0,2
20,85,2016.0,10,13300.0,90.0,2,2.0,1
37,638,2019.0,10,13836.0,0.0,2,2.0,2
15,426,2014.0,10,16800.0,55.0,2,4.0,1
25,484,2011.0,10,11400.0,166.0,0,2.0,1
37,629,2014.0,10,11900.0,123.0,1,2.0,1
37,629,2015.0,10,22900.0,80.0,2,2.0,1
20,85,2006.0,10,6200.0,195.0,2,2.0,1
31,773,2007.0,10,7500.0,171.0,0,2.0,2
11,420,2017.0,10,14999.0,80.0,1,2.0,1
17,618,2013.0,10,10900.0,74.0,2,2.0,1
2,145,2010.0,10,26490.0,237.0,0,3.0,1
4,224,2008.0,10,5950.0,80.0,1,2.0,2
2,98,1998.0,10,4100.0,323.0,0,2.0,2
37,495,1991.30141207372,10,2450.0,290.0,1,2.0,2
5,485,1995.0,10,4000.0,297.0,1,4.0,1
21,351,2011.0,10,10550.0,1.0,0,2.0,1
1,186,2011.0,10,16500.0,180.0,2,2.0,3
31,773,2011.0,10,12000.0,182.0,0,2.0,1
17,283,2007.0,10,6000.0,184.0,2,2.0,2
11,420,2014.0,10,12800.0,108.0,1,2.0,4
8,531,2008.0,10,4500.0,164.0,1,2.0,2
11,420,2015.0,10,16499.0,87.0,0,2.0,1
14,363,2012.0,10,8300.0,142.0,1,2.0,2
2,142,2010.0,10,15500.0,226.0,2,3.0,1
20,85,2016.0,10,13200.0,71.0,2,2.0,1
26,391,2013.0,10,3500.0,200.0,0,2.0,3
39,39,1991.30141207372,10,1881.0,82.0,2,1.0,2
11,420,2013.0,10,10800.0,122.0,2,2.0,1
29,302,2009.0,10,5500.0,156.0,2,1.0,2
20,149,2013.0,10,13650.0,22.0,2,2.0,1
20,149,2016.0,10,14500.0,44.0,2,2.0,1
37,629,2015.0,10,16650.0,79.0,2,4.0,1
1,186,2013.0,10,22800.0,128.0,2,3.0,3
26,875,2016.0,10,37500.0,16.0,2,3.0,4
29,572,2005.0,10,6400.0,119.0,2,2.0,4
37,495,2012.0,10,9999.0,73.0,1,2.0,2
1,184,2018.0,10,26500.0,7.0,2,2.0,1
2,142,2014.0,10,22300.0,92.0,2,2.0,1
26,875,2013.0,10,21555.0,65.0,2,2.0,1
39,51,2013.0,10,4800.0,66.0,1,2.0,2
36,267,2013.0,10,16600.0,150.0,1,2.0,1
1,184,2015.0,10,15900.0,101.0,2,2.0,3
2,105,2011.0,10,11800.0,157.0,2,3.0,1
1,184,1996.0,10,5000.0,325.0,1,3.0,2
21,703,2005.0,10,9999.0,241.0,2,4.8807182072852875,1
33,536,2010.0,10,9100.0,168.0,2,2.0,1
31,613,2001.0,10,4799.0,222.0,2,2.0,2
14,190,2013.0,10,8500.0,63.0,2,1.0,1
1,186,2002.0,10,6666.0,224.0,1,2.0,2
36,267,2017.0,10,30516.0,12.0,2,2.0,1
36,267,2015.0,10,19975.0,120.0,2,2.0,1
14,754,2003.0,10,4700.0,288.0,1,2.0,4
19,546,2013.0,10,45800.0,93.0,2,4.8807182072852875,1
11,586,2010.0,10,10399.0,134.0,2,2.0,1
35,582,2018.0,10,49750.707824963494,1.0,0,2.0,1
14,754,2014.0,10,12950.0,108.0,0,2.0,1
37,629,2015.0,10,11800.0,72.0,2,2.0,1
3,206,2008.0,10,2750.0,140.0,2,2.0,2
14,754,2011.0,10,12550.0,135.0,1,2.0,1
37,629,2010.0,10,11600.0,123.0,2,2.0,1
2,139,2008.0,10,9700.0,176.0,0,2.0,1
36,267,2015.0,10,16900.0,93.0,2,2.0,1
37,495,2012.0,10,10300.0,136.0,2,2.0,1
2,139,2003.0,10,8100.0,320.0,2,2.0,2
20,85,2016.0,10,15000.0,59.0,2,2.0,2
37,638,2013.0,10,7400.0,148.0,1,2.0,2
2,142,2015.0,10,23400.0,60.0,2,2.0,1
37,629,2018.0,10,34777.0,16.0,0,2.0,1
11,420,2015.0,10,12999.0,125.0,2,2.0,1
37,629,2016.0,10,12495.0,105.0,2,2.0,1
13,191,2008.0,10,11000.0,166.0,1,2.0,1
37,495,2016.0,10,13200.0,70.0,0,2.0,2
37,495,2017.0,10,13799.0,65.0,2,1.0,2
23,528,2015.0,10,9490.0,100.0,1,2.0,1
37,495,2014.0,10,9690.0,176.0,0,2.0,2
14,754,2010.0,10,12700.0,90.0,1,2.0,1
40,733,2010.0,10,3000.0,210.0,2,1.0,2
35,582,2018.0,10,41500.0,22.0,0,2.0,3
1,184,2016.0,10,25500.0,28.0,2,2.0,1
17,560,2008.0,10,7300.0,148.0,2,2.0,1
2,105,2012.0,10,16700.0,145.0,2,2.0,1
24,569,2016.0,10,24900.0,62.0,2,4.0,1
14,754,2016.0,10,12800.0,115.0,1,2.0,1
21,703,2007.0,10,16500.0,242.0,0,3.0,1
11,586,2012.0,10,10000.0,145.0,1,2.0,1
13,191,2017.0,10,18500.0,26.0,2,2.0,3
1,184,2011.0,10,11700.0,140.0,2,2.0,4
17,283,2007.0,10,5200.0,204.0,0,2.0,2
23,528,2005.0,10,4999.0,229.0,2,2.0,2
13,293,2015.0,10,13900.0,106.0,2,2.0,1
2,99,2013.0,10,17500.0,85.0,0,2.0,4
11,420,2015.0,10,12600.0,90.0,2,2.0,1
10,828,1991.30141207372,10,1600.0,250.0,0,2.0,2
17,618,2013.0,10,13200.0,99.0,0,2.0,1
4,224,2007.0,10,5700.0,112.0,1,2.0,2
2,139,2012.0,10,19500.0,187.0,0,2.0,1
11,420,2017.0,10,16600.0,77.0,0,2.0,1
12,367,2012.0,10,5950.0,125.0,1,2.0,2
37,629,2001.0,10,6100.0,175.0,2,2.0,2
4,224,2016.0,10,8600.0,40.0,2,2.0,1
14,754,2016.0,10,13500.0,100.0,2,2.0,1
37,629,2015.0,10,15300.0,74.0,0,2.0,1
36,267,2017.0,10,20900.0,48.0,2,2.0,1
24,804,2013.0,10,8700.0,73.0,2,2.0,1
1,186,2017.0,10,44500.0,58.0,2,3.0,1
35,582,2016.0,10,49750.707824963494,35.0,0,2.0,1
37,495,2016.0,10,10000.0,40.0,2,1.0,1
39,50,1995.0,10,1499.0,40.0,2,2.0,2
37,629,2015.0,10,15300.0,72.0,2,2.0,1
17,560,2009.0,10,6400.0,100.0,0,2.0,3
25,839,1997.0,10,3300.0,313.0,1,2.0,2
13,191,2008.0,10,8699.0,240.0,0,2.0,3
36,267,2015.0,10,16500.0,87.0,2,2.0,1
35,582,2013.0,10,29200.0,50.0,0,2.0,3
36,267,2018.0,10,24900.0,22.0,2,2.0,1
1,184,2002.0,10,6850.0,298.0,0,2.0,2
2,139,2010.0,10,18000.0,220.0,0,2.0,1
37,629,2011.0,10,10500.0,175.0,2,2.0,1
31,613,2006.0,10,4800.0,260.0,2,2.0,2
1,2,1992.0,10,4100.0,294.0,1,2.0,2
36,267,2007.0,10,9700.0,160.0,1,2.0,1
36,267,2014.0,10,12300.0,125.0,2,2.0,1
12,576,2013.0,10,4300.0,87.0,1,2.0,2
2,139,2014.0,10,30500.0,120.0,0,2.0,1
13,191,2013.0,10,12950.0,73.0,2,2.0,1
37,629,2016.0,10,12700.0,115.0,2,2.0,1
12,367,2014.0,10,7699.0,83.0,1,2.0,1
38,716,2014.0,10,15500.0,138.0,0,2.0,4
37,495,2014.0,10,13700.0,122.0,0,2.0,1
23,528,2004.0,10,5500.0,180.0,1,2.0,1
37,629,2012.0,10,11600.0,90.0,2,2.0,1
13,293,2009.0,10,8400.0,155.0,0,1.0,1
2,99,2001.0,10,5000.0,400.0,0,2.0,2
37,495,2015.0,10,13200.0,82.0,0,2.0,2
31,613,2011.0,10,9500.0,229.0,0,2.0,2
2,161,1996.0,10,6000.0,300.0,1,4.0,2
21,703,2009.0,10,16900.0,220.0,0,3.0,1
2,105,2013.0,10,18500.0,160.0,2,2.0,1
40,733,2012.0,10,3600.0,76.0,1,1.0,2
39,50,2004.0,10,2800.0,165.0,1,2.0,2
19,488,2014.0,10,20800.0,44.0,2,2.0,1
15,426,2014.0,10,15999.0,45.0,1,4.0,1
